id,nome,preco,quantidade
24311,N139743 VW ADAP 60MM-EMBLEMA VOLANTE,26.00,0
24312,VOYAGE G6/G7 RE CRISTAL LD,28.00,0
24313,VOYAGE G6/G7 RE CRISTAL LE,152.00,0
24314,FUSCA COMPLETO AMBAR,152.00,0
24315,FUSCA COMPLETO CRISTAL,38.00,0
24316,FUSCA COMPLETO FUME,38.00,0
24317,M99710 VW 1500,38.00,0
24318,M99709 VW 1300,48.00,0
24319,FUSCA 77/86 - CARCACA FERRO,42.00,0
24320,FUSCA - SUBSTITUI SEALED BEAM - S/LAMPADA,95.00,0
24321,FUSCA - VIDRO CARCACA PLASTICA,62.00,0
24322,M40200 VW 63/72 (TREMENDAO),97.00,0
24323,M42022 FUSCA 1300-ARO LANTERNA,63.00,0
24324,M42023 VW 1500-ARO LANTERNA,12.00,0
24325,N181020 FUSCA 82/94-TAMPA PORTA LUVAS,14.00,0
24326,PALIO 96/99 AMBAR LE,24.00,0
24327,PALIO 96/98 AMBAR LD,20.00,0
24328,PALIO 96/99 FUME LD,20.00,0
24329,PALIO 96/99 FUME LE,22.00,0
24330,UNO/FIORINO 91.. FUME LD,22.00,0
24331,UNO/FIORINO 91... FUME LE,22.00,0
24332,M31110 CHEVETTE 83/95 LD,22.00,0
24335,M31111 CHEVETTE 83/95 LE,61.00,0
24336,M32100 MONZA 82/87 LD,61.00,0
24337,M32101 MONZA 82/87 LE,80.00,0
24338,M32110 MONZA 88/90 LD,80.00,0
24339,M32111 MONZA 88/90 LE,102.00,0
24340,M32120 MONZA 91/96 LD,102.00,0
24341,M32121 MONZA 91/96 LE,98.00,0
24342,M15100 PALIO 96/98 LD,80.00,0
24343,M15101 PALIO 96/98 LE,77.00,0
24344,M45100 GOL 80/86 LD,77.00,0
24345,M45101 GOL 80/86 LE,71.00,0
24346,M45110 GOL 87/90 LD,71.00,0
24347,M45111 GOL 87/90 LE,59.00,0
24348,M45160 GOL 95/97 LD,59.00,0
24349,M45161 GOL 95/97 LE,70.00,0
24350,M48110 GOLF 2000 LD,70.00,0
24351,M48111 GOLF 2000 LE,56.00,0
24352,M13100 UNO 85/90 LD,56.00,0
24353,M13101 UNO 85/90 LE,63.00,0
24354,N311021 SANTANA 91/98,63.00,0
24355,SANTANA 91/95 CRISTAL CIBIE LD,298.00,0
24356,SANTANA 91/95 CRISTAL CIBIE LE,38.00,0
24357,SANTANA 91/95 CRISTAL ARTEB LD,38.00,0
24358,SANTANA 91/95 CRISTAL ARTEB LE,38.00,0
24359,SANTANA 91/97 LD,38.00,0
24360,SANTANA 91/97 LE,294.00,0
24361,M47012 SANTANA 91...,294.00,0
24362,M47806 SANTANA 92/97 LD,23.00,0
24363,M47807 SANATANA 92/97 LE,18.00,0
24364,NAI1 VW 48MM-BOTON CALOTA,18.00,0
24365,NAI3 GM 48MM-BOTON CALOTA,15.00,0
24366,NAI2 FIAT 48MM-BOTON CALOTA,15.00,0
24367,NAI4 FORD 48MM-BOTON CALOTA,15.00,0
24368,20604 KOMBI LD-INTERNA,15.00,0
24369,20603 KOMBI LE-INTERNA,30.00,0
24370,20804 GOL G2 LD-INTERNA,30.00,0
24371,20803 GOL G2 LE-INTERNA,15.00,0
24372,N340306 GOL G3 LD-INTERNA,15.00,0
24373,N340307 GOL G3 LE-INTERNA,10.00,0
24374,N340096 GOL G5 LD-INTERNA,10.00,0
24375,N340097 GOL G5 LE-INTERNA,24.00,0
24376,20141 KOMBI PORTA MEIO-INTERNA,24.00,0
24377,N340322 CELTA 2000 LD-INTERNA,15.00,0
24378,N340323 CELTA 2000 LE-INTERNA,34.00,0
24379,N342056 OPALA/CHEVETTE LD-INTERNA,33.00,0
24380,N342057 OPALA/CHEVETTE LE-INTERNA,22.00,0
24381,N340316 MONZA LD-INTERNA,22.00,0
24382,N340317 MONZA LE-INTERNA,38.00,0
24383,N342066 VECTRA 97...LD-INTERNA,38.00,0
24384,N342067 VECTRA 97...LE-INTERNA,0.00,0
24385,N340464 ECOSPORT/FIESTA/KA LD-INTERNA,0.00,0
24386,N340464 ECOSPORT/FIESTA/KA LE-INTERNA,47.00,0
24387,70028 PALIO 01/04 TRAS LD-INTERNA,47.00,0
24388,70027 PALIO TRAS LE-INTERNA,25.00,0
24389,N346252 UNO G2/ FIORINO LD-INTERNA,25.00,0
24390,N346253 UNO G2/FIORINO LE-INTERNA,54.00,0
24391,N346168 KWID COMPLETA LD-INTERNA,54.00,0
24392,N346167 KWID COMPLETA LE-INTERNA,77.00,0
24393,N341141 FUSCA/KOMBI-TAMPA DO MOTOR,77.00,0
24395,N341140 GOL G2,75.00,0
24396,N341134 KOMBI TDS PRETO,49.00,0
24397,N341135 PARATI 84/95,59.00,0
24398,N340403 SAVEIRO 98/09,94.00,0
24399,N348240 SAVEIRO G5 C/ CHAVE,47.00,0
24400,N340404 GOL G3 S/CILINDRO,275.00,0
24401,N341133 KOMBI CLIPPER C/CHAVE CROMADA,110.00,0
24402,N340400 KOMBI CLIPPER TAMPA MOTOR PRETO,71.00,0
24403,N340401 KOMBI CLIPPER TAMPA SUPERIOR PRETO,65.00,0
24404,M348174 SAVEIRO G5 S/CILINDRO,38.00,0
24405,N340193 CORSA/MERIVA S/CILINDRO,190.00,0
24406,N341199 MONTANA 11.. C/FURO,18.00,0
24407,N341187 MONTANA ...10 C/FURO,94.00,0
24408,N341187 MONTANA S/FURO,87.00,0
24409,N340417 COURIER 93/13,87.00,0
24410,N344032 FIORINO 95/97 PORTA BAU,20.00,0
24411,N160018 ARGO/CRONOS PRETO,27.00,0
24412,N163051 GRAN SIENA PRETO,41.00,0
24413,N160015 MOBI 16/19 UNO 15/19 PALIO/SIENA,45.00,0
24414,N163050 PALIO 12 PRETO,33.00,0
24415,N164027 PALIO ADV/STRADA/IDEA TAMPA CINZA,45.00,0
24416,N159492 UNO SPT/MOBI/PALIO,15.00,0
24417,N344053 UNO..95 C/CHAVE,30.00,0
24418,N344052 UNO 95/03 C/CHAVE,58.00,0
24419,N340411 UNO 96/03 S/CHAVE,56.00,0
24420,N344049 UNO 96/18 S/CHAVE,14.00,0
24421,N344036 PALIO 96/00 TRAS LD,14.00,0
24422,N344037 PALIO 96/00 TRAS LE,21.00,0
24423,60774 UNO/ELBA/PREMIO LD,21.00,0
24424,60775 UNO/ELBA/PREMIO LE,6.00,0
24425,60828 UNO/ELBA/PREMIO 85/95 4P LD,6.00,0
24426,60829 UNO/ELBA/PREMIO 85/95 4P LE,72.00,0
24427,N344030 UNO/ELBA/PREMIO 85/95 4P TRAS LD,72.00,0
24428,N344029 UNO/ELBA/FIORINO 8595 4P TRAS LE,23.00,0
24429,N344020 UNO 95..4P TRAS LD,23.00,0
24430,N344019 UNO 95... 4P TRAS LE,24.00,0
24431,N344018 UNO 95/00 4P LD,24.00,0
24432,N344017 UNO 95/00 4P LE,63.00,0
24433,N342120 COROLLA 03... S/CHAVE LD,63.00,0
24434,N342121 COROLLA 03... S/CHAVE LE,99.00,0
24435,N342122 COROLLA 03... S/CHAVE TRAS LD,99.00,0
24436,N342123 COROLLA 03... S/CHAVE TRAS LE,99.00,0
24437,N348192 ETIOS 12 LD,99.00,0
24438,N348191 ETIOS 12 LE,182.00,0
24439,M46320 VOYAGE/PARATI 87/90,182.00,0
24441,F23047 PALIO/DOBLO/IDEA/PUNTO,33.00,0
24442,F24032 FIESTA/KA/COURIER/ESCORT,20.00,0
24443,20582 SANTANA 90/98 S/ CHAVE TRAS LD,18.00,0
24444,20581 SANTANA 90/98 S/CHAVE TRAS LE,62.00,0
24445,M99215 ANTENA TUBARAO,62.00,0
24446,M99208 ANTENA CURTA,20.00,0
24447,M46036 GOL/SAV/PAR-ALAVANCA DO CAPO,16.00,0
24448,M46063 GOL G3 G4 C/ALAVANCA,15.00,0
24449,M46037 GOL/PAR/SAV G2 C/ALAVANCA,20.00,0
24450,M99581 GOL G5/ FOX 10,5'',22.00,0
24451,M99579 CRV/UNO/MOBI/CLIO,25.00,0
24452,PS2624B CIVIC 07/11,28.00,0
24453,M99804 NEW CIVIC 12,45.00,0
24454,FL1 FUSIVEL LAMINA CARTELA,38.00,0
24455,DIFERENÇA PÇS,8.00,0
24456,N346118 FUSCA/BRASILIA-CAPO INFERIOR,185.00,0
24462,N346119 FUSCA-CAPO SUPERIOR,44.00,0
24463,20362 GOL/PAR/VOY 88/94-SUPERIOR CAPO,92.00,0
24464,20627 GOL/PAR/VOY-INFERIOR CAPO,55.00,0
24465,N340810 GOL G2 G3 G4/SANT/FOX-INFERIOR CAPO,40.00,0
24466,N346050 CELTA/CORSA/VECTRA PINO-SUPERIOR CAPO,60.00,0
24467,N346431 PALIO/STRADA 08...-SUPERIOR CAPO,0.00,0
24468,N341516 PALIO 01/11 SIENA/PUNTO/LINEA-INFERIOR CAPO,31.00,0
24469,N347711 PALIO/SIENA/WEEK 96/18-INFERIOR CAPO,87.00,0
24470,N346380 PALIO ..00-SUPERIOR CAPO,123.00,0
24471,70492 UNO G2 10.../FIORIONO-SUPERIOR CAPO,42.00,0
24472,60855 UNO/ELBA/PREMIO-INFERIOR CAPO,40.00,0
24473,60765 UNO/ELBA/FIORINO-SUPERIOR CAPO,40.00,0
24474,20396 GOL/SAV/PAR 87/94 LD,18.00,0
24475,20395 GOL/PAR/SAV 87/94 LE,50.00,0
24476,N340850 GOL G2/G3 2P LD,47.00,0
24477,N340851 GOL G2/G3 2P LE,136.00,0
24478,N346071 KOMBI CLIPPER LD,134.00,0
24479,N346072 KOMBI CLIPPER LE,122.00,0
24480,N346059 KOMBI CLIPPER-PORTA MEIO,122.00,0
24481,N346063 SANTANA 90/96 LD DIANT,120.00,0
24482,N346064 SANTANA 90/96 DIANT LE,59.00,0
24483,N346079 SANTANA 90/96 TRAS LD,59.00,0
24484,N346080 SANTANA 90/96 TRAS LE,60.00,0
24485,N340704 CELTA 07/11 4P LD,60.00,0
24486,N340705 CELTA 07/11 4P LE,164.00,0
24487,N340702 CELTA 2P LD,164.00,0
24488,N340703 CELTA 2P LE,168.00,0
24489,N340418 MONZA/D20 LD,168.00,0
24490,N340419 MONZA/D20 LE,130.00,0
24491,N340852 FUSCA 79/82 LD,130.00,0
24492,N340853 FUSCA 79/82 LE,166.00,0
24493,60770 UNO/ELBA/FIOR 84/13 2P LD-INTERNA,166.00,0
24494,60771 UNO/ELBA/FIOR 84/13 2P LE-INTERNA,69.00,0
24495,60832 UNO/ELBA/FIOR 84/13 4P LD-INTERNA,69.00,0
24496,60833 UNO/ELBA/FIOR 84/13 4P LE-INTERNA,65.00,0
24497,60768 UNO/ELBA/FIOR 84/13 LD-EXTERNA,65.00,0
24498,60769 UNO/ELBA/FIOR 84/13 LE-EXTERNA,38.00,0
24499,N366121 GOL..94-PORTA MALAS,38.00,0
24500,20757 GOL 95/05-PORTA MALAS,17.00,0
24501,N346083 KOMBI-PORTA MALAS,30.00,0
24502,N340803 CELTA 07/11-PORTA MALAS,49.00,0
24503,60842 UNO 85/95-PORTA MALAS,49.00,0
24504,60939 UNO 96/03-PORTA MALAS,0.00,0
24505,70294 UNO 04/13-PORTA MALAS,28.00,0
24506,N346356 SANTANA 91/94 2/4P-PORTA MALAS,0.00,0
24507,N346019 GOL-MALA,56.00,0
24508,20655 GOL/PAR/SAV-PINO MALA,0.00,0
24509,N346310 GOL G3 G4-MALA,15.00,0
24510,N346016 GOL/PAR/SAV-PORTA,25.00,0
24511,N340472 GOL/PAR/SAV-PINO PORTA,20.00,0
24512,N345683 GOL G2 G3-PINO PORTA,12.00,0
24513,N346008 KOMBI CLIPPER LE-PORTA,14.00,0
24514,N346009 KOMBI CLIPPER LD-PORTA,22.00,0
24515,N345621 CELTA-TAMPA INFERIOR,22.00,0
24516,N345620 CELTA 4P-PORTA,20.00,0
24517,N532434 FUSCA CHIQUOTE CURTO,22.00,0
24518,N341418 GOL/PAR/SAV/SANT,95.00,0
24519,20795 GOL/PAR/SAV ...94 4PINOS,40.00,0
24520,21523 GOL/PAR 95.../SAVEIRO/GOLF 98,42.00,0
24521,N532443 GOL/PAR/SAV G3 G4,65.00,0
24522,20502 KOMBI CLIPPER,62.00,0
24523,N532442 SANTANA 98...5PINOS,40.00,0
24524,N342421 ASTRA 99/VECTRA 97...,62.00,0
24525,N342417 CHEVETTE 83/KADETT/MONZA,110.00,0
24526,N532420 CORSA CLASSIC/KADETT 89/MONZA..88,37.00,0
24527,40639 CORSA TDS,54.00,0
24528,40651 MONZA/KAD/VECTRA,45.00,0
24529,N532414 KA/FIESTA/COURIER,54.00,0
24530,N532403 PALIO/SEINA/STRADA 04...,103.00,0
24531,70268 UNO MILLE/FIORINO/PALIO,70.00,0
24532,N311077 FIESTA 96/99 PRETO,60.00,0
24535,N311076 FIESTA 00/02 S/FURO,205.00,0
24536,N311080 FIESTA 96/99 CINZA,215.00,0
24537,N311078 FIESTA 96/99 CINZA,250.00,0
24538,N343220 FUSCA/KOMBI 2 PINO,216.00,0
24541,23214 KOMBI CLIPPER 80...,85.00,0
24542,41442 CORSA TDS,65.00,0
24543,60963 UNO 91...,68.00,0
24544,40282 MONZA/KADETT/CORSA CLASSIC,45.00,0
24545,20586 GOL/PARATI/SAVEIRO 95/02,72.00,0
24546,20262 GOL/PARATI/VOYAGE 89..,62.00,0
24547,N343503 PALIO 96/03,58.00,0
24548,10380 PALIO/WEEK/SIENA/STRADA/UNO G2,138.00,0
24551,N237126 COROLLA/ETIOS/TIGGO,75.00,0
24552,41220 CORSA LD TRAS-INTERNA,2.50,0
24553,41219 CORSA LE TRAS-INTERNA,25.00,0
24554,N344406 PALIO TDS,25.00,0
24555,MA103 GASOLINA,56.00,0
24556,CARRETINHA LED UNI,90.00,0
24557,M45033 DESLIZE DO BANCO VW,30.00,0
24558,67 1 POLO,2.00,0
24559,69 1 POLO,2.00,0
24560,TRIANGULO DE SEGURANÇA COM PESO,2.00,0
24561,D1697 CLASSIC 11...,32.00,0
24564,N165074 PALIO ...03-BOLA CAMBIO,180.00,0
24565,H1 SUPER BRANCA,18.00,0
24566,H3 SUPER BRANCA,10.00,0
24567,H11 SUPER BRANCA,10.00,0
24568,N346250 UNO G2 14/17 C/F LD,17.50,0
24569,N346251 UNO G2 14/17 C/F LE,72.00,0
24570,SANTANA 96/98 MOD ARTEB CRISTAL LD,72.00,0
24571,SANTANA 96/98 MOD ARTEB CRISTAL LE,45.00,0
24572,N557018 INTERRUPTOR PORTA UNIV,41.00,0
24573,M42022 VW 1200 - ARO DA LANTERNA,5.00,0
24574,FIORINO 11/14 C/C LD,12.00,0
24575,FIORINO 11/14 C/C LE,115.00,0
24576,FIORINO 11/14 S/C LD,115.00,0
24577,FIORINO 11/14 S/C LE,92.00,0
24578,FIORINO 15... C/C LD,92.00,0
24579,FIORINO 15... C/C LE,199.00,0
24580,FIORINO 15... S/C LD,199.00,0
24581,FIORINO 15... S/C LE,168.00,0
24582,FIORINO 91/96 ARCO LD,168.00,0
24583,FIORINO 91/96 ARCO LE,84.00,0
24584,FIORINO 97/10 C/C LD,84.00,0
24585,FIORINO 97/10 C/C LE,125.00,0
24586,FIORINO 97/10 S/C LD,125.00,0
24587,FIORINO 97/10 S/C LE,102.00,0
24588,M39058 ONIX/PRISMA 16... - DIREITO,102.00,0
24589,M39059 ONIX/PRISMA 16... - ESQUERDO,22.00,0
24590,N340218 CORSA/MERIVA TRASEIRA LD,22.00,0
24591,N340219 CORSA/MERIVA TRASEIRA LE,76.00,0
24592,N342092 ASTRA 99... C/F LD,76.00,0
24593,N342093 ASTRA 99... C/F LE,100.00,0
24594,N342090 ASTRA 99... S/F LD,100.00,0
24595,N342091 ASTRA 99... S/F LE,0.00,0
24596,30436 FIESTA/KA 07 LD,0.00,0
24597,30435 FIESTA/KA 97 LE,18.00,0
24598,M31302 CHEVETTE 81/82 - DIREITA,18.00,0
24599,M31301 CHEVETTE 81/82 - ESQUERDA,30.00,0
24600,M31310 CHEVETTE 83/86,30.00,0
24601,M31320 CHEVETTE 87/95,55.00,0
24602,M31010 CHEVETTE/OPALA,42.00,0
24608,M31020 CHEVETTE/OPALA/MONZA 87... - DIREITO,28.00,0
24609,M31021 CHEVETTE/OPALA/MONZA 87... - ESQUERDO,59.00,0
24610,M21000 CORCEL II,59.00,0
24611,M22010 ESCORT L 85/92 - DIREITO,35.00,0
24612,M22011 ESCORT L 85/92 - ESQUERDO,28.00,0
24613,M45026 GOL/VOYAGE/PARATI 80/84 - PLASTICO,28.00,0
24614,M45027 GOL/VOYAGE/PARATI 85... - PRETO,21.00,0
24615,M46074 PARATI/VOYAGE GL 88 PRETO - DIREITO,58.00,0
24616,M46075 PARATI/VOYAGE GL 88 PRETO - ESQUERDO,80.00,0
24617,M13000 UNO 85/93 - DIREITO,80.00,0
24618,M13001 UNO 85/93 - ESQUERDO,28.00,0
24619,M13020 UNO 93... C/RASGO - DIREITO,28.00,0
24620,M13022 UNO 93... S/RASGO - DIREITO,25.00,0
24621,M13023 UNO 93... S/RASGO - ESQUERDO,25.00,0
24622,M42062 VW/BR 75... PLASTICO,25.00,0
24623,M41200 VW/BR/VARIANT/TL,10.00,0
24624,M13201 UNO/PREMIO/ELBA,12.00,0
24625,M15200 PALIO,13.00,0
24626,M45211 GOL/PARATI/SAVEIRO/VOYAGE 87/01,16.00,0
24627,M39200 CELTA,14.00,0
24628,M35200 CORSA,17.00,0
24629,CHAVE DE RODA L 17/19MM,17.00,0
24630,N301015 FUSCA-PARAFUSO FORRAÇAO,30.00,0
24631,N230350 CONEXAO Y,12.00,0
24632,N234132 CONECTOR T,2.50,0
24633,70026 PALIO DIANT LD-INTERNA,2.00,0
24634,70025 PALIO DIANT LE-INTERNA,25.00,0
24635,N344011 PALIO TRAS LD -INTERNA,25.00,0
24636,70360 PALIO 04.. TRAS LD - INTERNA,22.00,0
24637,70351 PALIO 04... TRAS LE-INTERNA,25.00,0
24639,CHEVETTE 87/93 C/CONTROLE - DIREITO,25.00,0
24640,CHEVETTE 87/93 C/CONTROLE - ESQUERDO,64.00,0
24641,CHEVETTE 87/93 S/CONTROLE - DIREITO,64.00,0
24642,CHEVETTE 87/93 S/CONTROLE - ESQUERDO,60.00,0
24643,N312030 CHEVETTE 87/94 C/ALMA PLASTICO,60.00,0
24646,N312025 CHEVETTE 87/94 C/ALMA PLASTICO,188.00,0
24647,BRASILIA DIANTEIRA DIREITA - TRASEIRA ESQUERDA,188.00,0
24648,BRASILIA DIANTEIRA ESQUERDA - TRASEIRA DIREITA,20.00,0
24649,DIANTEIRA CHEVETTE 80/82 - DIREITA,20.00,0
24650,DIANTEIRA CHEVETTE 80/82 - ESQUERDA,24.00,0
24651,DIANTEIRA CHEVETTE 83/86 - DIREITA,24.00,0
24652,DIANTEIRA CHEVETTE 83/86 - ESQUERDA,20.00,0
24653,DIANTEIRA CHEVETTE 87/95 - DIREITA,20.00,0
24654,DIANTEIRA CHEVETTE 87/95 - ESQUERDA,40.00,0
24655,DIANTEIRA CORCEL II L - DIREITA,40.00,0
24656,DIANTEIRA CORCEL II L - ESQUERDA,22.00,0
24657,DIANTEIRA CORCEL II LDO - DIREITA,22.00,0
24658,DIANTEIRA CORCEL II LDO - ESQUERDA,22.00,0
24659,DIANTEIRA D-20 85/90 - DIREITA,22.00,0
24660,DIANTEIRA D-20 85/90 - ESQUERDA,40.00,0
24661,DIANTEIRA DEL REY 82/84 S/FRISO - DIREITA,40.00,0
24662,DIANTEIRA DEL REY 82/84 S/FRISO - ESQUERDA,63.00,0
24663,DIANTEIRA DEL REY 85/90 C/FRISO - DIREITA,63.00,0
24664,DIANTEIRA DEL REY 85/90 C/FRISO,34.00,0
24665,DIANTEIRA ESCORT GL/XR3/C/BORRACHAO,33.00,0
24666,DIANTEIRA ESCORT GL/XR3/C/BORRACHAO,35.00,0
24667,DIANTEIRA ESCORT L - DIREITA,35.00,0
24668,DIANTEIRA ESCORT L - ESQUERDA,48.00,0
24669,DIANTEIRA GOL 81/83 - DIREITA,48.00,0
24670,DIANTEIRA GOL 81/83 - ESQUERDA,32.00,0
24671,DIANTEIRA GOL/VOYAGE/PARATI 83/86 - DIREITA PRETA,32.00,0
24672,DIANTEIRA GOL/VOYAGE/PARATI 83/86 - ESQUERDA PRETA,25.00,0
24673,DIANTEIRA MONZA - DIREITA,25.00,0
24674,DIANTEIRA MONZA - ESQUERDA,38.00,0
24675,DIANTEIRA OPALA 80/84 - DIREITA,38.00,0
24676,DIANTEIRA OPALA 80/84 - ESQUERDA,22.00,0
24677,DIANTEIRA OPALA 85/90 - DIREITA PRETA,22.00,0
24678,DIANTEIRA OPALA 85/90 - ESQUERDA PRETA,42.00,0
24679,DIANTEIRA PASSAT 83/86 - DIREITA,42.00,0
24680,DIANTEIRA PASSAT 83/86 - ESQUERDA,34.00,0
24681,TRASEIRA BELINA SCALA - DIREITA,34.00,0
24682,TRASEIRA BELINA SCALA - ESQUERDA,38.00,0
24683,TRASEIRA BLAZER 2001... - DIREITA,38.00,0
24684,TRASEIRA BLAZER 2001... - ESQUERDA,90.00,0
24685,TRASEIRA CARAVAN 85/90 - DIREITA PRETA,90.00,0
24686,TRASEIRA CARAVAN 85/90 - ESQUERDA PRETA,42.00,0
24687,TRASEIRA CHEVETTE 80/82 - DIREITA,42.00,0
24688,TRASEIRA CHEVETTE 80/82 - ESQUERDA,25.00,0
24689,TRASEIRA CHEVETTE 83/86 - DIREITA,25.00,0
24690,TRASEIRA CHEVETTE 83/86 - ESQUERDA,20.00,0
24691,TRASEIRA CHEVETTE 87/95 - DIREITA,20.00,0
24692,TRASEIRA CHEVETTE 87/95 - ESQUERDA,69.00,0
24693,TRASEIRA VOYAGE 83/86 - ESQUERDA PRETA,69.00,0
24694,TRASEIRA VOYAGE 83/86 - DIREITA PRETA,35.00,0
24695,TRASEIRA VOYAGE 81/83 - ESQUERDA,35.00,0
24696,TRASEIRA VOYAGE 81/83 - DIREITA,25.00,0
24697,TRASEIRA STRADA 98/05 - ESQUERDA,25.00,0
24698,TRASEIRA STRADA 98/05 - DIREITA,110.00,0
24699,TRASEIRA SAVEIRO 97/00 - ESQUERDA,110.00,0
24700,TRASEIRA SAVEIRO 97/00 - DIREITA,98.00,0
24701,TRASEIRA SAVEIRO 93/97 - ESQUERDA PRETA,98.00,0
24702,TRASEIRA SAVEIRO 93/97 - DIREITA PRETA,88.00,0
24703,TRASEIRA SAVEIRO 83/93 - ESQUERDA PRETA,88.00,0
24704,TRASEIRA SAVEIRO 83/93 - DIREITA PRETA,22.00,0
24705,TRASEIRA S-10 95... - ESQUERDA,22.00,0
24706,TRASEIRA S-10 95... - DIREITA,28.00,0
24707,TRASEIRA PASSAT 83/86 - ESQUERDA,28.00,0
24708,TRASEIRA PASSAT 83/86 - DIREITA,35.00,0
24709,TRASEIRA PARATI 83/86 - ESQUERDA PRETA,35.00,0
24710,TRASEIRA PARATI 83/86 - DIREITA PRETA,35.00,0
24711,TRASEIRA OPALA 85/90 - ESQUERDA PRETA PLASTIRON,35.00,0
24712,TRASEIRA OPALA 85/90 - DIREITA PRETA PLASTIRON,43.00,0
24713,TRASEIRA OPALA 80/84 - ESQUERDA,43.00,0
24714,TRASEIRA OPALA 80/84 - DIREITA,22.00,0
24715,TRASEIRA MONZA - ESQUERDA,22.00,0
24716,TRASEIRA MONZA - DIREITA,42.00,0
24717,TRASEIRA GOL 83/86 - ESQUERDA PRETA,42.00,0
24718,TRASEIRA GOL 83/86 - DIREITA PRETA,25.00,0
24719,TRASEIRA GOL 81/83 - ESQUERDA,25.00,0
24720,TRASEIRA GOL 81/83 - DIREITA,32.00,0
24721,TRASEIRA FIORINO 94/03 - ESQUERDA,32.00,0
24722,TRASEIRA FIORINO 94/03 - DIREITA,110.00,0
24723,TRASEIRA FIORINO 87/93 - ESQUERDA,110.00,0
24724,TRASEIRA FIORINO 87/93 - DIREITA,110.00,0
24725,TRASEIRA FIORINO 04... - ESQUERDA,110.00,0
24726,TRASEIRA FIORINO 04... - DIREITA,110.00,0
24727,TRASEIRA ESCORT L - ESQUERDA,110.00,0
24728,TRASEIRA ESCORT L - DIREITA,54.00,0
24729,TRASEIRA ESCORT GL/XR3/C/BORRACHAO - ESQUERDA,54.00,0
24730,TRASEIRA ESCORT GL/XR3/C/BORRACHAO - DIREITA,42.00,0
24731,TRASEIRA DEL REY 85/90 C/FRISO - ESQUERDA,42.00,0
24732,TRASEIRA DEL REY 85/90 C/FRISO - DIREITA,82.00,0
24733,TRASEIRA DEL REY 82/84 S/FRISO - ESQUERDA,82.00,0
24734,TRASEIRA DEL REY 82/84 S/FRISO - DIREITA,72.00,0
24735,TRASEIRA D-20 85/90 - ESQUERDA,72.00,0
24736,TRASEIRA D-20 85/90 - DIREITA,22.00,0
24737,TRASEIRA COURIER 97/99 - DIREITA,22.00,0
24738,TRASEIRA COURIER 97/99 - ESQUERDA,86.00,0
24739,TRASEIRA CORCEL II LDO - ESQUERDA,86.00,0
24740,TRASEIRA CORCEL II LDO - DIREITA,55.00,0
24741,TRASEIRA CORCEL II L - ESQUERDA,55.00,0
24742,TRASEIRA CORCEL II L - DIREITA,22.00,0
24743,TRASEIRA CHEVETTE HATCH 87/93 - ESQUERDA,22.00,0
24744,TRASEIRA CHEVETTE HATCH 87/93 - DIREITA,52.00,0
24745,FIESTA 96/03 TRICOLOR - DIREITA,52.00,0
24746,FIESTA 96/03 TRICOLOR - ESQUERDA,145.00,0
24747,FIESTA 93/96 CRISTAL - DIREITO,145.00,0
24748,FIESTA 93/96 CRISTAL - ESQUERDO,30.00,0
24749,M24726 FIESTA SEDAN 10/14 - DIREITO-REFLETOR,30.00,0
24750,M24727 FIESTA SEDAN 10/14 - ESQUERDO-REFLETOR,20.00,0
24751,M45022 GOL/PAR/SAV 87/94,20.00,0
24752,M45024 GOL/PAR/SAV 87/94,6.00,0
24753,M42010 FUSCA DIANT LD,6.00,0
24754,M42011 FUSCA DIANT LE,8.00,0
24755,M42012 FUSCA TRAS LD,8.00,0
24756,M42013 FUSCA TRAS LE,8.00,0
24757,M13230 UNO/STRADA-PORCA ESTEPE,8.00,0
24758,M45231 GOL 95...-PORCA ESTEPE,12.00,0
24759,M45230 GOL ATE 94 - PORCA ESTEPE,12.00,0
24760,N134036 FUSCA ITAMAR,10.00,0
24761,N137001 FUSCA OURO,6.00,0
24762,N134008 GTI VW,12.00,0
24763,N130424 VOLKSWAGEN,10.00,0
24764,TORPEDO 41MM,12.00,0
24765,N311015 SANTANA/QUANTUM GLS 97/91,2.50,0
24766,N311020 SANTANA 87/91,256.00,0
24767,N311110 KOMBI CLIPPER 76/97 PRETO,256.00,0
24768,N311112 KOMBI CLIPPER 76/97 PRETO,298.00,0
24769,N311111 KOMBI 97... BRANCO,365.00,0
24770,N311113 KOMBI 97... BRANCO,324.00,0
24771,N311091 ESCORT 87/92,385.00,0
24773,N311092 ESCORT 87/92,245.00,0
24774,N311088 ESCORT HOBBY 90/96 C/FRISO,245.00,0
24775,N311093 ESCORT HOBBY 90/96 C/FRISO,235.00,0
24776,40514 CORSA/VECTRA - PINO DO CAPO,245.00,0
24778,N236022 PORCA/PARAFUSO-CORSA,42.00,0
24779,M35721 CORSA CLASSIC/WIND 4 PORTAS LE,2.00,0
24780,M35720 CORSA CLASSIC/WIND 4 PORTAS LD,48.00,0
24781,M47004 SANTANA 91/98 - DIREITO,45.00,0
24786,M45005 SANTANA 91/98 - ESQUERDO,10.00,0
24787,M45002 GOL/VOY/PARATI/SAVEIRO 87/90 INFERIOR - DIREITO,10.00,0
24788,M45003 GOL/VOY/PARATI/SAVEIRO 87/90 INFERIOR - ESQUERDO,15.00,0
24789,M45000 GOL/VOY/PARATI/SAVEIRO 87/90 SUPERIOR - DIREITO,15.00,0
